뉴스_요약
인공지능(<b>AI</b>) 안전성과 정렬(alignment)에 초점을 맞춘 전략을 강화하며 국내 기업간거래(B2B) 시장에서의 협업... (사진=조이환 기자) 앤트로픽의 한국 진출은 <b>AI</b> 기업들의 글로벌 확장 전략과 차별화되는 행보다. 경쟁사인... 
인공지능(<b>AI</b>)디지털교과서 채택률이 중·고교보다 초등학교에서 상대적으로 높게 나타났다. 2024년 12월 13일 경기 고양시 킨텍스에서 열린 '2024 대한민국 교육혁신 박람회'에 소개된 <b>AI</b>디지털교과서. 연합뉴스 19일... 
올해 하반기부터 2028년까지…휴머노이드 로봇 개발 플랫폼 공개 GM과 자동차 <b>AI</b> 적용 협력…컴퓨터간 광자로 통신 네트워킹 칩도 김태종 특파원 = 인공지능(<b>AI</b>) 칩 선두 주자 엔비디아가 18일(현지시간) 향후... 
"중·고등학교보다는 초등학교에서 인공지능(<b>AI</b>) 디지털교과서를 채택하는 비율이 상대적으로 높은... 3학년에서 <b>AI</b>교과서를 채택한 학교 비율은 수학 28.6%(1813곳), 영어 29.1%(843곳)이다. 초등학교 4학년의... "
&quot;수요 정체는 없다&quot;… 엔비디아 <b>AI</b> 칩 로드맵 공개 내년 '루빈'에 HBM4 탑재 2027년 '울트라'엔 HBM4E 속도 14배... 인공지능(<b>AI</b>) 등장으로 <b>AI</b>에 필요한 연산량이 100배 더 늘어났다&quot;며 그래픽처리장치(GPU) 수요가 폭발적으로... 
인공지능(<b>AI</b>) 칩 선두 주자 엔비디아가 향후 출시될 <b>AI</b> 칩의 로드맵을 발표했다. 젠슨 황 최고경영자(CEO)는 미 캘리포니아주 새너제이 SAP 센터에서 열린 연례 개발자 회의 GTC 2025에서 2028년까지 <b>AI</b> 칩 로드맵을... 
엔비디아가 오는 2028년까지 총 4개의 새로운 <b>AI</b>칩을 내놓겠다는 로드맵을 18일(현지시간) 제시했다. 올 하반기 자사의 인공지능(<b>AI</b>) 칩 '블랙웰'의 업그레이드 버전 블랙웰 그레이스를 시작으로 오는 2028년에... 
SK하이닉스가 엔비다아의 글로벌 인공지능(<b>AI</b>) 콘퍼런스인 'GTC 2025'를 통해 자사 메모리 기술력을 강조한다. SK하이닉스는 19일 이번 GTC에서 '메모리가 불러올 <b>AI</b>의 내일'을 주제로 전시공간을 운영한다고... 
"인공지능(<b>AI</b>) 반도체의 선두주자 엔비디아가 18일(현지시간) 블랙웰, 루빈, 파인먼으로 이어지는 <b>AI</b> 칩 출시 로드맵을 발표했다. 중국 딥시크가 ‘가성비’ <b>AI</b> 모델을 내놓으면서 엔비디아의 고성능 <b>AI</b> 칩에 대한... "
정부가 국내 인공지능(<b>AI</b>) 반도체 스타트업 퓨리오사<b>AI</b>와 미국 빅테크 메타 간 인수합병(M&amp;A) 거래를 심사하고 있다. 메타는 퓨리오사<b>AI</b>가 개발한 <b>AI</b>반도체 기술력에 주목해 지난해 말부터 인수를 추진해왔다. 추후 정책... 
올해 1학기 초등학교 <b>AI</b>교과서 채택률 30% 육박…고1은 23∼24% 전국 학교 채택률 32.4%…대구 98.1% vs 세종 9.5% '지역별 격차' 중·고등학교보다는 초등학교에서 인공지능(<b>AI</b>) 디지털교과서를 채택하는 비율이... 
SK하이닉스가 엔비디아가 주최하는 세계 최대 <b>AI</b>(인공지능) 개발자 컨퍼런스에 참가해 <b>AI</b> 시대를 이끌 다양한 메모리 제품을 전시한다고 19일 밝혔다. SK하이닉스는 17~21일(현지 시간) 미국 새너제이에서... 
3개 분과로 <b>AI</b>저작권 정책방향 논의…위원 38명 참여 문화체육관광부와 한국저작권위원회는 19일 서울 종로구 국립현대미술관 서울관에서 '2025 인공지능(<b>AI</b>)-저작권 제도개선 협의체'를 발족했다고 밝혔다. 협의체는... 
엔비디아가 오는 2028년까지 총 4개의 새로운 인공지능(<b>AI</b>) 칩을 내놓겠다는 로드맵을 18일(현지시간) 제시했다. 올 하반기 자사의 <b>AI</b> 칩 '블랙웰'의 업그레이드 버전 블랙웰 그레이스를 시작으로 오는 2028년에... 
2028년까지 <b>AI</b> 칩 로드맵을 공개했다. 엔비디아는 지난해부터 블랙웰을 출시했고 내년 '루빈'이라는 새 <b>AI</b> 칩을 출시하겠다고 지난해 6월 발표했다. 이날 황CEO는 이에 대한 구체적 계획을 밝혔다. 올해 하반기부터... 
젠슨 황 엔비디아 최고경영자(CEO)가 18일(현지시간) &quot;인공지능(<b>AI</b>)이 인간을 위한 에이전트로 진화하기 위해선 지금보다 최소 100배 이상의 컴퓨팅 파워가 요구된다&quot;며 <b>AI</b> 칩 성장 전망을 낙관했다. 중국 딥시크 출현... 
교육부가 올해부터 도입한 인공지능(<b>AI</b>) 교과서 채택률이 전국에서 대구(98.1%)가 가장 높은 것으로... 이상의 <b>AI</b>교과서를 선정한 학교는 전국 1만1천932개 초·중·고교의 32.4%에 해당하는 3천870곳이었다. 시도별로는... 
인공지능(<b>AI</b>) 조직인 구글 딥마인드 최고경영자(CEO) 데미스 허사비스(사진)는 인간과 같은 수준의 <b>AI</b>가 “향후 5∼10년 안에 등장할 것”이라고 17일(현지시간) 전망했다. 허사비스는 이날 런던 구글 딥마인드 본사에서... 
"SK하이닉스가 업계 처음으로 인공지능(<b>AI</b>)용 초고성능 D램 신제품인 6세대 고대역폭메모리(HBM4) 12단... 엔비디아의 주력 <b>AI</b> 칩인 블랙웰에는 HBM3E가, 내년에 출시될 차세대 칩 루빈에는 HMB4가 들어간다. HBM4 12단... "
삼성전자 스마트폰 사업을 이끌고 있는 노태문 삼성전자 MX사업부장(사장)이 인공지능(<b>AI</b>) 기술 경쟁력을... 여러 <b>AI</b> 업체나 IT 업체들과 긴밀하게 협업하고 있다&quot;며 &quot;중국 만의 특수한 유통 채널에 대해서도 해당 분야... 
<b>AI</b> 독자 편지에 &quot;아직 커피 주문도 잘 못해&quot; 답변 신창용 특파원 = 이탈리아에서 100% 인공지능(<b>AI</b>)으로 제작된 신문이 등장했다. 1996년 창간한 이탈리아의 중도보수 성향 중앙일간지 일폴리오(Il Foglio)는 18일(현지시간)... 
인공지능(<b>AI</b>) 칩 선두 주자 엔비디아가 18일(현지시간) 향후 출시될 <b>AI</b> 칩의 로드맵을 발표했다. 젠슨 황 최고경영자(CEO)는 이날 미 캘리포니아주 새너제이 SAP 센터에서 열린 연례 개발자 회의 GTC 2025에서 2028년까지의... 
