빌드_날짜,총_검색결과,검색_시작,출력_개수,뉴스_제목,원본_URL,네이버_URL,뉴스_요약,게시_날짜
"Wed, 19 Mar 2025 20:57:35 +0900",3997414,41,10,"정신아 &quot;<b>AI</b>로 다시 삶의 풍경을 바꾸고, 새 미래의 문 연다&quot;",https://www.hankyung.com/article/202503194610i,https://n.news.naver.com/mnews/article/015/0005107965?sid=105,“<b>AI</b>로 다시 한번 삶의 풍경을 바꾸고 새로운 미래의 문을 열겠습니다” 19일 카카오에 따르면 정신아... 이번 행사는 카카오의 창사 15주년을 맞아 경기 용인시의 카카오 <b>AI</b> 캠퍼스에서 주요 회사 임원들이 모인 경영... ,"Wed, 19 Mar 2025 15:11:00 +0900"
"Wed, 19 Mar 2025 20:57:35 +0900",3997414,41,10,구글 딥마인드 CEO &quot;인간 수준의 <b>AI</b> 향후 5∼10년 내 등장&quot;,https://www.yna.co.kr/view/AKR20250318006300091?input=1195m,https://n.news.naver.com/mnews/article/001/0015270485?sid=104,머스크 등 전망보다 늦어…&quot;현실 세계 맥락 이해 가장 큰 어려움&quot; 김태종 특파원 = 구글 인공지능(<b>AI</b>) 조직인 구글 딥마인드 최고경영자(CEO) 데미스 허사비스는 인간과 같은 수준의 <b>AI</b>가 &quot;향후 5∼10년 안에 등장할 것... ,"Tue, 18 Mar 2025 04:13:00 +0900"
"Wed, 19 Mar 2025 20:57:35 +0900",3997414,41,10,"[현장] 앤트로픽-콕스웨이브, 韓서 '<b>AI</b> 자동화·성능분석' 투트랙 공략",https://zdnet.co.kr/view/?no=20250319160359,https://n.news.naver.com/mnews/article/092/0002367276?sid=105,앤트로픽이 국내 인공지능(<b>AI</b>) 분석 스타트업 콕스웨이브와 함께 <b>AI</b> 자동화와 최적화 기술을 강화하며 시장 확대에 나섰다. 앤트로픽은 <b>AI</b>를 단순한 도구에서 ‘가상 협업자’로 발전시키는 전략을 추진하고 있으며... ,"Wed, 19 Mar 2025 16:16:00 +0900"
"Wed, 19 Mar 2025 20:57:35 +0900",3997414,41,10,"KAI, 美 '실드 <b>AI</b>'와 인공지능 자율비행 SW 사용 계약",https://it.chosun.com/news/articleView.html?idxno=2023092136565,https://it.chosun.com/news/articleView.html?idxno=2023092136565,"한국항공우주산업(KAI·대표이사 강구영)은 3월 5일 '실드 <b>AI</b>'(Shield <b>AI</b>)와 무인항공기, 드론 등에 적용되는 인공지능(<b>AI</b>) 기반 자율비행 소프트웨어인 '하이브마인드 엔터프라이즈'(HME) 사용 계약을 체결했다고... ","Wed, 19 Mar 2025 20:24:00 +0900"
"Wed, 19 Mar 2025 20:57:35 +0900",3997414,41,10,경남도 '국가 <b>AI</b>컴퓨팅센터' 경남 유치 나섰다,https://www.newsis.com/view/NISX20250319_0003104187,https://n.news.naver.com/mnews/article/003/0013127785?sid=102,경남도가 '국가 <b>AI</b>컴퓨팅센터' 경남 유치 나섰다. 경남도는 19일 오후 경남대학교에서 최형두 국회의원... 인공지능(<b>AI</b>) 컴퓨팅센터 유치 및 초거대제조<b>AI</b> 후속사업 추진을 위한 업무협약'을 체결한다고 밝혔다.... ,"Wed, 19 Mar 2025 09:43:00 +0900"
"Wed, 19 Mar 2025 20:57:35 +0900",3997414,41,10,"SK C&amp;C, '<b>AI</b> 반송 물류 시스템'으로 글로벌 제조 <b>AI</b> 사업 본격화",https://www.newsis.com/view/NISX20250319_0003104029,https://n.news.naver.com/mnews/article/003/0013127655?sid=105,SK C&amp;C는 다양한 제조 생산 현장을 위한 인공지능(<b>AI</b>) 반송 물류 자동화 체계인 '<b>AI</b> 반송 물류 시스템'을 내세워 국내외 <b>AI</b> 제조 사업 확대에 나선다고 19일 밝혔다. 기존 반송 물류 시스템은 정해진 경로와 계획을 따르는... ,"Wed, 19 Mar 2025 09:10:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,이탈리아서 세계 최초 '100% <b>AI</b> 신문' 나왔다,https://imnews.imbc.com/news/2025/world/article/6697642_36725.html,https://n.news.naver.com/mnews/article/214/0001412596?sid=104,1996년 창간한 이탈리아의 중도보수 성향 중앙일간지 일폴리오'Il Foglio'는 현지시간으로 18일 세계 최초로 <b>AI</b>가 전 과정에 참여해 만든 특별 호 '일폴리오 <b>AI</b>'를 발행했다고 밝혔습니다. 클라우디오 체라사 편집장은 &quot;<b>AI</b>... ,"Wed, 19 Mar 2025 20:25:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,이탈리아서 세계 최초 '100% <b>AI</b> 신문' 나왔다,https://news.tvchosun.com/site/data/html_dir/2025/03/19/2025031990295.html,https://n.news.naver.com/mnews/article/448/0000514874?sid=104,이탈리아에서 100% 인공지능(<b>AI</b>)으로 제작된 신문이 등장했다. 1996년 창간한 이탈리아의 중도보수 성향 중앙일간지 일폴리오(Il Foglio)는 18일(현지시간) 세계 최초로 <b>AI</b>가 전 과정에 참여해 만든 특별호 '일폴리오 <b>AI</b>'를... ,"Wed, 19 Mar 2025 20:43:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,"어도비, '<b>AI</b> 에이전트'로 콘텐츠 제작 경쟁력 높인다",https://zdnet.co.kr/view/?no=20250319112303,https://n.news.naver.com/mnews/article/092/0002367229?sid=105,어도비가 인공지능(<b>AI</b>) 에이전트를 앞세워 마케팅 콘텐츠 경쟁력 높이기에 나섰다. 어도비는 '어도비 익스피리언스 플랫폼(AEP)'에 에이전트 기반 <b>AI</b> 기능을 탑재하고 브랜드 맞춤형 <b>AI</b> 솔루션 '브랜드 컨시어지'를... ,"Wed, 19 Mar 2025 11:44:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,메디컬 코리아 2025 개최…'<b>AI</b> 기반 헬스케어' 전략 모색,https://www.newsis.com/view/NISX20250319_0003104105,https://n.news.naver.com/mnews/article/003/0013128485?sid=102,"이번엔 '<b>AI</b> 기반 개인 맞춤형 헬스케어, 이제 일상이 되다'를 주제로 디지털 대전환 시대 인공지능(<b>AI</b>) 기술을 활용한 헬스케어의 혁신 미래전략과 방안을 모색하고 보건산업과 글로벌 의료관광 진흥을 위한 협력방안을... ","Wed, 19 Mar 2025 12:00:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,"&quot;이건 몰랐지&quot;…<b>AI</b>가 쓴 과대포장 이력서, <b>AI</b>가 걸러낸다",https://www.newsis.com/view/NISX20250318_0003102851,https://n.news.naver.com/mnews/article/003/0013127482?sid=101,"<b>AI</b>)으로 작성된 이력서 때문에 '이력서 홍수' 현상이 발생하고 있고, 기업들은 부적격한 이력서를 걸러내는 데만 평균적으로 9.24일을 소비하고 있다는 조사 결과가 나왔다. 또 한국 기업 22%는 인재선발을 위해 <b>AI</b>를 적극... ","Wed, 19 Mar 2025 07:01:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,"경남도, 구글 손잡고 ‘국가 <b>AI</b>컴퓨팅센터’ 유치 나서",https://www.chosun.com/national/regional/2025/03/19/K3F7K3KGCVCJVM3L4YKR2YPLUA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003894383?sid=102,"인공지능(<b>AI</b>) 컴퓨팅센터’ 유치에 나섰다. 경남도는 19일 경남대에서 구글 클라우드 코리아, 메가존 클라우드, 신성델타테크, 서울대, 경남대, 경남테크노파크 등 40개 기업·기관과 ‘국가 <b>AI</b> 컴퓨팅센터 유치 및... ","Wed, 19 Mar 2025 15:59:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,"Hi~ 로봇… 젠슨 황 “피지컬 <b>AI</b>, 곧 온다”",https://www.munhwa.com/news/view.html?no=2025031901070207275001,https://n.news.naver.com/mnews/article/021/0002697396?sid=101,"엔비디아, 구글·디즈니와 협력 물리엔진 ‘뉴턴’ 하반기 출시 2028년까지 <b>AI</b>칩 로드맵 공개 로봇과 결합된 ‘피지컬 인공지능(<b>AI</b>)’ 시대를 예고한 젠슨 황 엔비디아 CEO가 구글 딥마인드·디즈니 리서치와 손잡고... ","Wed, 19 Mar 2025 11:42:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,"<b>AI</b> 교과서 채택률, 초등학교가 가장 높아…올해 1학기 30% 육박",http://www.kado.net/news/articleView.html?idxno=1299654,https://n.news.naver.com/mnews/article/654/0000111467?sid=102,"인공지능(<b>AI</b>) 디지털교과서를 채택하는 비율이 중·고등학교보다는 초등학교에서 더 높은 것으로... 3학년에서 <b>AI</b>교과서를 채택한 학교는 수학 1813곳, 영어 1843곳이다. 이는 전체 학교 6339곳의 각각 28.6%, 29.1%에... ","Wed, 19 Mar 2025 08:57:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,"&quot;국내 의료<b>AI</b> 중 유일&quot;…노을, 엔비디아 행사서 기술소개",https://www.newsis.com/view/NISX20250319_0003104931,https://n.news.naver.com/mnews/article/003/0013129094?sid=102,의료 인공지능(<b>AI</b>) 기업 노을이 <b>AI</b> 콘퍼런스 가운데 하나인 엔비디아(NVIDIA) GTC 2025에서 자사의 <b>AI</b> 기반 자궁경부암 진단 솔루션(miLabTM CER)의 기술을 소개하는 초록을 발표했다고 19일 밝혔다. 노을은 올해부터... ,"Wed, 19 Mar 2025 15:28:00 +0900"
"Wed, 19 Mar 2025 20:57:36 +0900",3997414,51,10,"서울 강서구, <b>AI</b> 기반 스마트 행정 혁신 나선다",https://www.yna.co.kr/view/AKR20250319112500004?input=1195m,https://n.news.naver.com/mnews/article/001/0015274639?sid=102,"서울 강서구(구청장 진교훈)는 인공지능(<b>AI</b>)을 활용한 행정 혁신을 위해 '<b>AI</b> 강서' 추진 계획을 수립했다고 19일 밝혔다. <b>AI</b>를 활용해 행정 서비스의 효율성을 높이고, 구민이 체감할 수 있는 맞춤형 서비스를 하는 데... ","Wed, 19 Mar 2025 14:56:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,"하나투어, 업계 최초 멀티 <b>AI</b> 에이전트 서비스 '하이' 출시",https://www.yna.co.kr/view/AKR20250319043400030?input=1195m,https://n.news.naver.com/mnews/article/001/0015273413?sid=105,"하나투어는 여행업계 최초로 멀티 인공지능(<b>AI</b>) 에이전트 서비스 '하이'(H-<b>AI</b>)를 시작한다고 19일 밝혔다. 하이는 기존 <b>AI</b> 채팅 상담, 여행 정보 <b>AI</b> 등 서비스를 통합한 여행 특화 <b>AI</b> 에이전트다. 여행 정보 탐색과 추천... ","Wed, 19 Mar 2025 09:36:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,"&quot;<b>AI</b>로 가짜 잡았다&quot;…마크비전-SJ그룹, 5년간 13만건 위조상품 제재",https://zdnet.co.kr/view/?no=20250319135730,https://n.news.naver.com/mnews/article/092/0002367255?sid=105,인공지능(<b>AI</b>) 기반 지적재산권(IP) 보호 기업 마크비전과의 협력을 통해 5년간 10만 건 이상의 위조상품과 무단판매를 제재하는데 성공했다. 마크비전은 SJ그룹이 지난 2021년 4월 자사의 <b>AI</b> 솔루션 '마크<b>AI</b>'를 도입한 후... ,"Wed, 19 Mar 2025 14:56:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,삵 폐사체서 H5형 <b>AI</b> 검출…야생포유류 감염 국내 첫 사례,https://www.nocutnews.co.kr/news/6310059?utm_source=naver&utm_medium=article&utm_campaign=20250318092507,https://n.news.naver.com/mnews/article/079/0004003510?sid=101,전남 화순에서 발견된 삵 폐사체에서 H5형 <b>AI</b>(조류인플루엔자) 항원이 검출됐다. 국내 첫 야생포유류 감염... H5형 <b>AI</b> 항원이 검출됐다. 현재 검출된 H5형 <b>AI</b>의 고병원성 여부를 명확하게 확인하기 위해 정밀 검사 중(약 2... ,"Tue, 18 Mar 2025 21:26:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,급성장하는 물류 <b>AI</b> 시장…로봇·데이터 앞세워 SI 업체들 도전,https://www.mk.co.kr/article/11267852,https://n.news.naver.com/mnews/article/009/0005461410?sid=101,"글로벌 물류 시장에 빠르게 인공지능(<b>AI</b>) 기술이 도입되면서 국내 기업들이 해외 진출을 선언하고 있다.... 이와 함께 LG CNS는 물류 설비와 로봇을 통합 관리할 수 있는 솔루션 또한 함께 선보였는데, <b>AI</b> 분석을 통해... ","Wed, 19 Mar 2025 15:41:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,수능 수학 94.5점 '최고점'…中딥시크 잡는 한국 <b>AI</b>의 정체,https://www.hankyung.com/article/202503181539i,https://n.news.naver.com/mnews/article/015/0005107389?sid=101,LG <b>AI</b>연구원이 자체 개발한 추론 인공지능(<b>AI</b>)인 ‘엑사원 딥’(EXAONE Deep)을 오픈소스로 공개하며 에이전틱(Agentic) <b>AI</b>’ 시대로의 전환을 예고했다. 에이전틱 <b>AI</b>는 스스로 가설을 세우고 이를 검증하기 위한 추론을... ,"Tue, 18 Mar 2025 13:35:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,카카오 경영진 모은 정신아 &quot;<b>AI</b> 혁신기회 놓쳐선 안된다&quot;,https://www.mk.co.kr/article/11268130,https://n.news.naver.com/mnews/article/009/0005461604?sid=105,창립 15주년 워크숍서 강조 &quot;<b>AI</b> 통해 새로운 미래 열 것&quot; 카카오그룹이 창립 15주년을 맞아 그룹사 전체 임원진이 모이는 워크숍을 처음 열고 인공지능(<b>AI</b>) 사업 중심의 미래 성장 전략을 논의했다. 카카오그룹은 지난... ,"Wed, 19 Mar 2025 17:47:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,딥시크 잡을 첫 한국형 추론<b>AI</b> '엑사원 딥' [<b>AI</b> 패권경쟁 가속],http://www.fnnews.com/news/202503181747567351,https://n.news.naver.com/mnews/article/014/0005322806?sid=101,"LG가 한국형 첫 추론 인공지능(<b>AI</b>)을 공개했다. 정부의 '<b>AI</b> 3대 강국' 선언 이후 불과 한 달 만에 나온 첫 성과다. 미국 오픈<b>AI</b>, 중국 딥시크 등 글로벌 추론 <b>AI</b> 모델보다 한발 앞선 것으로 평가되는 데다 경제성까지... ","Tue, 18 Mar 2025 17:48:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,"'<b>AI</b>, 편견을 넘다' UNIST서 4월 2일 북콘서트",https://www.news1.kr/local/ulsan/5724378,https://n.news.naver.com/mnews/article/421/0008139500?sid=102,"지관서가에서 '<b>AI</b>, 편견을 넘다' 출간 기념 북콘서트를 개최한다고 19일 밝혔다. 과학기술정보통신부... 이들은 <b>AI</b>의 윤리적 문제와 사회적 영향을 다루며, 포용적 기술 발전을 위한 비전을 공유할 예정이다. 권오성... ","Wed, 19 Mar 2025 15:57:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,"중부발전, 사내 <b>AI</b> 비서 도입…효율성·안정성 잡는다",https://www.newsis.com/view/NISX20250318_0003103028,https://n.news.naver.com/mnews/article/003/0013126257?sid=101,한국중부발전이 사내 인공지능(<b>AI</b>)비서를 도입해 효율성과 안정성을 동시에 확보한다. 중부발전은 18일 지난해 구축한 사내 생성형 <b>AI</b>(코미봇)가 현업 적용 안정화 단계에 이르렀다고 밝혔다. 코미봇은 지난해 9월부터... ,"Tue, 18 Mar 2025 14:07:00 +0900"
"Wed, 19 Mar 2025 20:57:37 +0900",3997414,61,10,카카오톡 같은 <b>AI</b>서비스 만들 것…15주년 정신아 대표의 자신감,http://www.edaily.co.kr/news/newspath.asp?newsid=03745766642104960,https://n.news.naver.com/mnews/article/018/0005966140?sid=105,"앞으로의 15년 동안에는 인공지능(<b>AI</b>)을 통해 다시 한번 삶의 풍경을 바꾸고, 새로운 미래의 문을 열 것입니다.” 정신아 카카오 대표가 지난 18일 카카오의 창사 15주년을 맞아 경기 용인시의 카카오 <b>AI</b> 캠퍼스에서... ","Wed, 19 Mar 2025 16:24:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,"롯데손보, 자체 <b>AI</b> 개발 플랫폼 구축",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202503190282&t=NN,https://n.news.naver.com/mnews/article/215/0001202412?sid=004,롯데손해보험은 기존 <b>AI</b>(인공지능) 서비스 고도화와 생성형 <b>AI</b> 개발 기반 확보를 위한 '<b>AI</b> 개발 운영 플랫폼'을 구축했다고 19일 밝혔다. 이 플랫폼은 롯데손해보험이 기존 개발한 기계학습 및 심층학습 기반 서비스의... ,"Wed, 19 Mar 2025 10:42:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,서초구 테니스·축구장에 <b>AI</b> 카메라…&quot;경기 중계·공유&quot;,https://www.yna.co.kr/view/AKR20250319026400004?input=1195m,https://n.news.naver.com/mnews/article/001/0015273242?sid=102,서울 첫 '<b>AI</b> 스포츠 미디어 플랫폼'…실시간 중계·다시보기 가능 서울 서초구(구청장 전성수)는 인공지능(<b>AI</b>) 카메라를 활용해 경기를 중계하고 스포츠 활동을 공유하는 '<b>AI</b> 스포츠 미디어 플랫폼'을 서울 자치구 최초로... ,"Wed, 19 Mar 2025 08:33:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,SK C&amp;C &quot;<b>AI</b> 반송물류 사업 확대…해외공장 적용&quot;,http://news.mt.co.kr/mtview.php?no=2025031909541888237,https://n.news.naver.com/mnews/article/008/0005167752?sid=105,SK C&amp;C가 '인공지능(<b>AI</b>) 반송 물류 시스템'을 바탕으로 국내외 <b>AI</b>를 적용한 제조 관련 시스템 사업을 확대한다고 19일 밝혔다. 기존 반송 물류 시스템은 정해진 경로와 사전 계획된 업무절차(프로세스)로 운영돼 실시간... ,"Wed, 19 Mar 2025 11:42:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,"&quot;<b>AI</b> 맞춤형 헬스케어, 일상이 되다&quot;…20~23일 메디컬코리아",https://www.news1.kr/bio/welfare-medical/5723328,https://n.news.naver.com/mnews/article/421/0008138602?sid=105,"올해 주제는 '<b>AI</b> 기반 개인 맞춤형 헬스케어, 이제 일상이 되다'로, 디지털 대전환 시대 인공지능(<b>AI</b>) 기술을 활용한 헬스케어의 혁신 미래전략과 방안 등을 논의한다. 보건복지부가 주최하고 한국보건산업진흥원이... ","Wed, 19 Mar 2025 12:00:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,금융보안원 “직원 10% 이상 <b>AI</b> 전문가로 육성”,https://www.donga.com/news/It/article/all/20250319/131239424/1,https://n.news.naver.com/mnews/article/020/0003622330?sid=105,금융보안원은 올해를 ‘인공지능(<b>AI</b>) 보안 역량 고도화 원년’으로 정하고 2027년까지 전 직원의 10% 이상을 <b>AI</b> 전문가로 육성하기로 했다. 금융보안원은 내부 직원의 <b>AI</b> 역량 강화를 위해 연내 10여명의 <b>AI</b> 전문 인력을... ,"Wed, 19 Mar 2025 17:26:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,<b>AI</b> 기반 맞춤형 ‘K의료’… 세계에 우수성 알린다,https://www.donga.com/news/Health/article/all/20250318/131230182/2,https://n.news.naver.com/mnews/article/020/0003622248?sid=103,"‘<b>AI</b> 기반 개인 맞춤형 헬스케어, 이제 일상이 되다’를 주제로 <b>AI</b>와 의료의 융합을 통한 혁신 사례, 정부의 정책 방향, 한국 의료의 글로벌 경쟁력 강화를 위한 전략 등을 논의할 계획이다. 특히 올해에는 포럼의 전... ","Wed, 19 Mar 2025 11:28:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,"&quot;<b>AI</b>가 112 신고접수 돕는다&quot;…정부, 공공분야 <b>AI</b> 확산 신규과제 선정",https://www.newsis.com/view/NISX20250318_0003102611,https://n.news.naver.com/mnews/article/003/0013125919?sid=105,인공지능(<b>AI</b>)이 112 신고접수를 지원하고 전자상거래 안전관리를 담당하는 등 정부가 공공 분야 <b>AI</b> 확산을 위한 새로운 사업을 추진한다. 과학기술정보통신부는 정부 부처와 협업을 통해 공공분야에 <b>AI</b>를 접목하는... ,"Tue, 18 Mar 2025 12:00:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,[단독] <b>AI</b>에 빠진 서경배 회장…K뷰티 인공지능 '아모레 챗' 추진,https://www.newsis.com/view/NISX20250319_0003104744,https://n.news.naver.com/mnews/article/003/0013128883?sid=103,"국내 대표 화장품 기업인 아모레퍼시픽이 인공지능(<b>AI</b>) 기술 도입·활용에 적극 나서고 있는 가운데, 회사명을 직접 내건 신규 <b>AI</b> 서비스까지 론칭할 예정이다. 특히 서경배 아모레퍼시픽그룹 회장이 <b>AI</b> 기술의 K뷰티... ","Wed, 19 Mar 2025 14:47:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,[르포] &quot;GTC는 인공지능(<b>AI</b>)의 슈퍼볼&quot;…아이스하키장 1만7천명 운집,https://www.yna.co.kr/view/AKR20250319040100091?input=1195m,https://n.news.naver.com/mnews/article/001/0015273435?sid=104,"젠슨 황 CEO &quot;스크립트 없다&quot; 2시간10분간 '원맨쇼'…<b>AI</b> 칩 로드맵 제시 &quot;슈퍼볼과 차이점, 모두가 승리자&quot;…NYT &quot;단순한 학술행사에서 탈바꿈&quot; 김태종 특파원 = &quot;지난해 GTC가 인공지능(<b>AI</b>) 우드스톡(축제)이었다면... ","Wed, 19 Mar 2025 09:43:00 +0900"
"Wed, 19 Mar 2025 20:57:39 +0900",3997414,71,10,"위메이드, 엔비디아와 맞손…'미르5' 지포스 나우에 출시",https://www.newsis.com/view/NISX20250319_0003104285,https://n.news.naver.com/mnews/article/003/0013127947?sid=105,위메이드넥스트는 엔비디아와 협력해 '미르5'에 등장하는 인공지능(<b>AI</b>) 보스를 공동 개발하고 있다. <b>AI</b> 보스는 소형언어모델(SLM)과 검색 증강 생성(RAG)이 적용돼 실시간으로 이용자의 공격 패턴을 학습하고 진화한... ,"Wed, 19 Mar 2025 10:24:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"<b>AI</b>교과서 채택율, 세종 9.5% 가장 낮아…충남 12%·대전 20%",https://www.daejonilbo.com/news/articleView.html?idxno=2190406,https://n.news.naver.com/mnews/article/656/0000125239?sid=102,인공지능(<b>AI</b>)디지털교과서의 충청권 채택률이 전국 하위권에 머문 것으로 나타났다. 19일 국회 교육위원회 소속 백승아 더불어민주당 의원실이 교육부에서 받은 자료에 따르면 세종의 <b>AI</b>교과서 채택률은 9.5... ,"Wed, 19 Mar 2025 07:43:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"미 엔비디아, 울트라·루빈·파인만…<b>AI</b> 칩 출시 로드맵 발표",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8204174&ref=A,https://n.news.naver.com/mnews/article/056/0011913889?sid=104,인공지능(<b>AI</b>) 칩 선두 주자 엔비디아가 앞으로 출시될 <b>AI</b> 칩의 로드맵을 발표했습니다. 젠슨 황 최고경영자는 현지시각 18일 미 캘리포니아주 새너제이 SAP 센터에서 열린 연례 개발자 회의 GTC 2025에서 2028년까지 <b>AI</b>... ,"Wed, 19 Mar 2025 07:12:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,개인슈퍼컴에서 로봇까지…<b>AI</b>슈퍼볼 연 젠슨황,http://www.edaily.co.kr/news/newspath.asp?newsid=03755606642104960,https://n.news.naver.com/mnews/article/018/0005966143?sid=101,"최근 중국의 <b>AI</b>모델 딥시크가 성능이 낮은 <b>AI</b>칩으로 고성능 <b>AI</b> 구축에 성공하면서 엔비디아의 고성능, 고가 반도체가 이전처럼 막대하게 필요한가라는 의문이 제기됐다. 황 CEO는 이에 대해 “첨단 인공지능(<b>AI</b>)을... ","Wed, 19 Mar 2025 16:27:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"문체부, '2025 <b>AI</b>-저작권 제도개선 협의체' 출범",https://www.etnews.com/20250319000432,https://n.news.naver.com/mnews/article/030/0003294823?sid=105,"인공지능(<b>AI</b>)-저작권 제도개선 협의체(워킹그룹)'를 발족하고, 용호성 제1차관 주재로 첫 번째 회의를 개최했다. 문체부는 인공지능 시대에 새롭게 부각되는 저작권 분야 쟁점에 대응하기 위해 2023년에 민관합동 '<b>AI</b>-저작권... ","Wed, 19 Mar 2025 17:46:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"KAI, 쉴드 <b>AI</b>와 손 잡았다... &quot;<b>AI</b> 자율비행 검증&quot;",http://www.fnnews.com/news/202503191005590815,https://n.news.naver.com/mnews/article/014/0005323032?sid=101,한국항공우주산업(KAI)이 미국 X-62 VISTA 개발에 참여한 '쉴드 <b>AI</b>'와 파트너십을 맺고 <b>AI</b> 자율비행 검증에 나선다. KAI는 지난 5일 쉴드 <b>AI</b>와 무인항공기와 드론 등에 적용되는 <b>AI</b> 기반 자율비행 소프트웨어인... ,"Wed, 19 Mar 2025 10:09:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"오라클, '자바24' 출시…&quot;<b>AI</b> 및 양자 내성 암호화 지원&quot;",https://www.newsis.com/view/NISX20250319_0003104107,https://n.news.naver.com/mnews/article/003/0013127656?sid=105,"인공지능(<b>AI</b>), 양자 내성 암호화 기능 등 자바의 모든 요소를 아우르는 20여 개 이상의 새로운 기능들을 통해 자바 24 릴리스는 혁신적인 <b>AI</b> 기반 애플리케이션 구축에 필요한 도구들을 개발자들에게 제공한다&quot;고... ","Wed, 19 Mar 2025 09:11:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"쿠팡, '1000억원 투자' <b>AI</b> 기반 충북 제천첨단물류센터 착공",https://www.newsis.com/view/NISX20250319_0003104117,https://n.news.naver.com/mnews/article/003/0013127693?sid=101,제천첨단물류센터는 인공지능(<b>AI</b>) 기반 최첨단 자동화 시설을 갖출 예정이다. 최대 1000억원을 들여 지상... 것&quot;이라며 &quot;<b>AI</b>를 활용한 쿠팡의 첨단 물류 시스템과 물류 인프라를 기반으로 지역 일자리 창출과 지역... ,"Wed, 19 Mar 2025 09:22:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"15주년 맞는 카카오, 머리 맞댔다…&quot;<b>AI</b> 시대도 우리가 연다&quot;",http://news.mt.co.kr/mtview.php?no=2025031914261089195,https://n.news.naver.com/mnews/article/008/0005167872?sid=105,"&quot;앞으로 15년 간 <b>AI</b>를 통해 삶의 풍경을 바꿀 것&quot;-정신아 카카오 의장. 카카오그룹이 <b>AI</b>(인공지능) 사업을 중심으로 한 미래 성장 전략을 모색하기 위해 뭉쳤다. 지난 15년간의 모바일 혁명 시대를 끝내고, 앞으로 15년간... ","Wed, 19 Mar 2025 14:49:00 +0900"
"Wed, 19 Mar 2025 20:57:40 +0900",3997414,81,10,"&quot;<b>AI</b>교과서 채택률, 초중고 모두 30% 이하&quot;…초〉중〉고 순",http://news.ebs.co.kr/ebsnews/allView/60580441/N,http://news.ebs.co.kr/ebsnews/allView/60580441/N,"교육부가 이번 학기부터 희망 학교들을 대상으로 <b>AI</b> 디지털교과서를 도입하기로 한 가운데, 중·고등학교보다는 초등학교에서 인공지능(<b>AI</b>) 디지털교과서를 채택한 비율이 높게 나타났습니다. 국회 교육위원회 소속... ","Wed, 19 Mar 2025 13:04:00 +0900"
