뉴스_요약
"저출생·고령화 현상이 가팔라지면서 경제활동인구는 2030년부터, 취업자 수는 2029년부터 각각 감소할 것이라는 전망이 나왔다. 경제성장 둔화를 막기 위해 2033년까지 82만명가량의 추가 인력이 필요할... "
휘성의 동생 최모 씨는 17일 소속사 타조엔터테인먼트를 통해 “장례 기간 보내주신 조의금 전부를 가수 휘성의 이름으로 <b>사회</b>에 좋은 영향을 줄 수 있는 곳에 사용하고자 한다”며 “이 부분은 차후 해당 분야의 전문가와... 
"류현주 황준선 이창환 정금민 기자 = 더불어민주당과 조국혁신당, 진보당, 기본소득당, <b>사회</b>민주당 등 야... 야 5당은 이날 오후 윤 대통령 탄핵 촉구 집회를 주도하는 시민단체 모임 '윤석열 즉각 퇴진·<b>사회</b> 대개혁... "
참칭하며 <b>사회</b> 분열을 획책하는 짓을 그만두고 회개하라&quot;고 촉구했다. 김 지사는 이날 용인 한 교회에서 예배에 참석한 뒤 페이스북에 올린 글에서 &quot;전광훈·손현보씨 등 일부 극우 개신교 세력이 우리 <b>사회</b>에 증오와... 
해산물을 규칙적으로 먹는 아이는 더 나은 친<b>사회</b>적 행동을 보이는 것으로 나타났다. 유럽 영양학 저널... 친<b>사회</b>적 행동을 보일 위험이 35% 더 높았다. 나이가 들어도 비슷한 경향을 보였다. 2년 전 해산물에 손도 안 댄... 
"충남 계룡노인복지관이 보건복지부가 주관한 ‘2024년 <b>사회</b>복지시설 평가’에서 최우수 등급(A)에... 계룡노인복지관은 2008년 개관 이후 <b>사회</b>복지시설 평가에서 5차례(2012년, 2015년, 2018년, 2022년, 2024년) 최우수 등급을... "
경기 화성특례시가 ‘2025년 화성시 <b>사회</b>적경제 맞춤형 컨설팅 사업’으로 화성시 <b>사회</b>적경제기업의 1:1 맞춤형 지원에 나선다고 17일 밝혔다. 화성시<b>사회</b>적경제지원센터는 분야별 전문가와의 1:1 심화 컨설팅을 통해... 
휘성의 동생 최혁성 씨는 17일 휘성의 소속사 타조엔터테인먼트를 통해 “이번 장례 기간 동안 보내 주신 조의금 전부는 가수 휘성의 이름으로 <b>사회</b>에 좋은 영향을 줄 수 있는 곳에 사용하고자 한다. 차후 해당 분야의... 
임팩트투자사 한국<b>사회</b>투자는 '2025 하나 ESG 더블임팩트 매칭펀드'에 참여할 기업을 모집한다고 17일 밝혔다. 하나 ESG 더블임팩트 매칭펀드는 하나금융그룹과 한국<b>사회</b>투자가 2022년부터 매년 조성하는 펀드다. 일자리... 
당시 용의자는 이 여성과 일면식도 없는 사이인 이상 동기 범죄'(일명 묻지마 범죄)로 드러나 미국 <b>사회</b>에 충격을 줬다. 이 사건뿐 아니라 지난해 연말 미국 뉴욕의 지하철역 승강장에서 한 20대 남성이 열차 진입 순간... 
전북특별자치도가 공직<b>사회</b> 청렴도를 '1등급 달성'을 위해 종합대책 논의에 나섰다. 전북자치도는 17일 도청... 김관영 전북지사는 이날 회의에서 &quot;공직<b>사회</b>에서 가장 중요한 가치는 청렴이며 도민이 신뢰하는 공직문화를... 
참칭하며 <b>사회</b> 분열을 획책하는 짓을 그만두고 회개하라&quot;고 촉구했다. 김 지사는 이날 용인 한 교회에서 예배에 참석한 뒤 페이스북에 올린 글에서 &quot;전광훈·손현보씨 등 일부 극우 개신교 세력이 우리 <b>사회</b>에 증오와... 
이날 기념식은 △안철수 창업자의 회고를 겸한 환영사 △원유재 이<b>사회</b> 의장 축사 △강석균 대표 기념사... 모든 것들은 장기적으로 보고 개인이나 기업만이 아니라 항상 <b>사회</b>를 생각하는 방향이 옳은 것&quot;이라며 &quot;30주년을... 
"‘초고령 <b>사회</b>’가 됐다. 대한민국 주민등록 인구 중 65세 이상(1024만4550만 명) 비율이 20%를 넘어선 것. 유엔(UN)은 65세 이상 인구가 전체의 7% 이상이면 고령화<b>사회</b>, 14% 이상이면 고령<b>사회</b>, 20% 이상이면 초고령<b>사회</b>로... "
한라대학교는 <b>사회</b>적 가치 실현과 공동 발전을 위해 월드비전 강원사업본부와 업무협약을 체결했다고 17일 밝혔다. 한라대 <b>사회</b>복지학과 주관으로 진행된 이번 협약은 양 기관이 <b>사회</b>복지 증진을 위한 협력체계를 구축하고... 
전북특별자치도<b>사회</b>서비스원은 도내 <b>사회</b>서비스 제공기관 중간관리자급 이상 재직자를 대상으로 '모두의 우리학교 3기'를 운영한다고 17일 밝혔다. 모두의 우리학교 3기는 '올해 <b>사회</b>서비스 혁신 리더스쿨'을 부제로... 
기아가 다문화 청소년의 안정적인 <b>사회</b> 진출을 돕기 위한 <b>사회</b>공헌 프로그램 '하모니움'의 참여자를 모집한다고 17일 밝혔다. '하모니움'은 조화를 의미하는 '하모니(Harmony)'와 새싹이 돋다를 의미하는 '움트다'의... 
대한민국시장·군수·구청장협의회가 한국<b>사회</b>복지협의회와 손을 맞잡았다. 대한민국시장·군수·구청장협의회(이하 시장군수구청장협의회)는 17일 오후 대구 남구청에서 한국<b>사회</b>복지협의회와 업무협약을 체결한다고... 
"연계한 <b>사회</b>공헌 사업 ‘한난존(zone)’을 세종특별자치시까지 확대한다”고 밝혔다. 이와 관련, 한난 정용기... 대표적 <b>사회</b>공헌 사업이다. 여기에는 “<b>사회</b>공헌은 공사의 업(業)과 연계시키면서도 시민이 원하고 직접... "
"금융권에 따르면 SC제일은행은 지난 14일 정기 이<b>사회</b>를 열고 2,320억 원 규모의 결산 배당을... SC제일은행과 한국씨티은행은 본사에 거액을 배당하지만 우리나라에서 <b>사회</b> 공헌에는 소극적이라는 지적도... "
이 사업은 민선 8기 출범과 함께 학교·마을·지역<b>사회</b>가 협력해 미래 핵심 역량을 함양하고 지속 가능한 교육생태계를 조성하기 위해 기획했다. 지난 2년간 총 29개 단체에 1억 9000만 원을 지원했다. 군 관계자는... 
시군구협-<b>사회</b>복지사협 협약 중앙-광역-기초 연계 강화 기초자치단체와 시·군·구 <b>사회</b>복지사협의회가 <b>사회</b>복지 전달체계 강화를 위해 손을 잡았다. 대한민국시장군수구청장협의회는 17일 대구 남구청에서... 
대한민국시장군수구청장협의회(협의회)는 17일 남구청에서 한국<b>사회</b>복지협의회와 업무협약을 체결했다고 밝혔다. 협약식은 전국 시군구에 지역단위 <b>사회</b>복지협의회 설립이 의무화돼 민관 복지 협력 체계가 조성됨에... 
경기도 화성시는 관내 <b>사회</b>적경제 기업을 위한 1대1 맞춤형 지원을 실시한다. 화성시<b>사회</b>적경제지원센터가 주관하는 이번 프로그램은 분야별 전문가의 심화 컨설팅을 통해 <b>사회</b>적경제 기업의 경영 및 운영상의 문제를... 
"▲ 문정석(전 조선대 의대 교수·향년 79세)씨 별세, 유병모씨 남편상, 문동수·문주영(전 경향신문 전국<b>사회</b>부장)·문진영·문경수씨 부친상, 김소연씨 시부상, 윤종윤(SK실트론 지속경영담당팀장)... "
"기아가 다문화 청소년의 <b>사회</b> 진출을 돕기 위한 '하모니움 교육 프로그램' 참여자를 모집하고 있다. '하모니움'은 조화를 의미하는 '하모니'와 새싹이 돋다를 의미하는 '움트다'의 합성어로, 다문화 청소년의 <b>사회</b>·경제적... "
"/DGB금융 DGB금융그룹 DGB<b>사회</b>공헌재단은 iM뱅크 제2본점에서 'iM대학생봉사단' 발대식을 개최하고 연간 활동계획 및 홍보전략 발표, 선서 및 임명장 수여를 진행했다고 17일 밝혔다. DGB<b>사회</b>공헌재단은 지난 2013년부터... "
"주관한 '2024년 <b>사회</b>복지시설 평가'에서 최우수 등급(A)을 받았다고 17일 밝혔다. 전국 노인복지관을 대상으로... 계룡시노인복지관은 2008년 개관 이후 <b>사회</b>복지시설 평가에서 5회 연속(2012년, 2015년, 2018년, 2022년, 2024년)... "
<b>사회</b>복무요원 소집 대상자이지만 정신질환을 이유로 3년 이상 대기하다 병역이 면제된 연예인이 5년간... 지난해 <b>사회</b>복무요원 소집대상 연예인 272명 중 50명(18.38%)이 정신질환을 사유로 장기대기 후 면제됐다.... 
대해 <b>사회</b> 분열을 획책하는 것을 멈추라고 비판했다. 김 지사는 16일 용인 한 교회에서 예배에 참석한 뒤 페이스북에 글을 올리고 “전광훈·손현보 씨 등 일부 극우 개신교 세력이 우리 <b>사회</b>에 증오와 폭력을 조장하고... 
기업들의 <b>사회</b>공헌 활동 반경이 넓어지고 있다. 취약계층을 대상으로 <b>사회</b>공헌 활동에 힘쓰는 한편 군 장병의 헌신을 격려하기 위한 각종 지원 활동도 이어가고 있다. 소상공인 지원과 함께 산불 피해 복구를 위해... 
최혁성 씨는 &quot;조의금 전부는 가수 휘성의 이름으로 <b>사회</b>에 좋은 영향을 줄 수 있는 곳에 사용하고자 한다&quot;며... 이번 장례 기간 동안 보내주신 조의금 전부는 가수 휘성의 이름으로 <b>사회</b>에 좋은 영향을 줄 수 있는 곳에... 
시민단체 '바른<b>사회</b>시민회의'는 지난 16일 성명서를 통해 &quot;도덕적이지 않은 약탈적 기업 사냥꾼의 행태를... 바른<b>사회</b>시민회의는 &quot;MBK에서 파견된 홈플러스 경영자들은 법정관리 신청 직전까지도 개인투자자들을... 
"이<b>사회</b>의장, 안철수 창업자, 강석균 대표(CEO), 이구범 사외이사가 기념 사진을 찍고 있다. [안랩 제공] #. 국내... 안철수 창업자는 “다시 시작이라는 마음으로 ‘함께 사는 <b>사회</b>에 기여하는 초일류 기업’이 돼달라”고... "
고 휘성의 동생은 17일 소속사 타조엔터테인먼트를 통해 &quot;이번 장례 기간 동안 보내주신 조의금 전부는 가수 휘성의 이름으로 <b>사회</b>에 좋은 영향을 줄 수 있는 곳에 사용하고자 한다&quot;며 &quot;이 부분은 차후 해당 분야의... 
<b>사회</b>복무요원 소집 대상자이지만 정신 질환을 이유로 3년 이상 대기하다 병역이 면제된 연예인이 5년간... 지난해 <b>사회</b>복무요원 소집 대상 연예인 272명 중 50명(18.38%)이 정신 질환을 사유로 장기 대기 후 면제됐다.... 
▲ 공적연금강화국민행동 양대 노총을 비롯한 노동·시민<b>사회</b>단체가 국민의힘의 모수개혁안을 수용한... 류제강 한국노총 정책2본부장은 &quot;조건부로 자동조정장치 도입을 검토하다 노동·시민·<b>사회</b>단체 비판으로 도입을... 
기아가 다문화 청소년의 안정적인 <b>사회</b> 진출을 돕기 위한 '하모니움 교육 프로그램' 참여자를 모집한다고 17일 밝혔다. 기아가 다문화 청소년의 안정적인 <b>사회</b> 진출을 돕기 위한 '하모니움 교육 프로그램' 참여자를... 
화성특례시가 <b>사회</b>적경제기업에 대한 맞춤형 지원에 나선다. 17일 시에 따르면 시는 오는 24일부터 총 21회에 걸쳐 ‘<b>사회</b>적경제기업 맞춤형 컨설팅’을 진행한다. 화성시 <b>사회</b>적경제지원센터에서 운영되는 이번... 
치매라는 단어가 <b>사회</b>적 편견을 조장하고 환자와 가족들에게 부정적인 영향을 미칠 수 있다는 이유에서다.... 치매가 '어리석다'는 의미를 내포해 <b>사회</b>적 편견을 조장할 우려가 크다는 지적에 따른 것이다. 실제로 일본... 
전북자치도<b>사회</b>서비스원은 도내 <b>사회</b>서비스 제공기관 중간관리자급 이상을 대상으로 ‘모두의 우리학교 3기’를 운영한다고 17일 밝혔다. 모두의 우리학교 3기는 ‘2025년 <b>사회</b>서비스 혁신 리더스쿨’을 부제로 함며... 
"관련된 <b>사회</b>적 책임을 다할 것”이라며 “김병주 회장은 특히 어려움이 예상되는 소상공인 거래처에 신속히... 이어 “주주사로서, 투자운영사로서 MBK 파트너스에 대한 비판과 질책을 겸허히 받아들이며 <b>사회</b>적 책임을... "
"이날 기념식은 ▲안철수 창업자의 회고를 겸한 환영사 ▲원유재 이<b>사회</b> 의장 축사 ▲강석균 대표 기념사... 모든 것들은 장기적으로 보고, 개인이나 기업만이 아니라 항상 <b>사회</b>를 생각하는 방향이 옳은 것”이라며... "
"연금개혁과 관련, 더불어민주당이 국민의힘 주장인 국민연금 소득대체율(받는 돈) 43를 수용한 것을 두고 시민<b>사회</b>단체가 졸속 합의라고 규탄하고 나섰다.참여연대, 양대 노총 등 노동<b>사회</b>시민단체로 구성된... "
민주당 관계자는 &quot;내란 심판의 뜻을 함께하는 시민<b>사회</b>와 야당이 함께한 집회&quot;라며 &quot;누구나 열려 있는 행사였다&quot;고 일축했습니다. MBN뉴스 백길종입니다. 영상편집 : 이우주
화성특례시는 '2025년 화성시 <b>사회</b>적경제 맞춤형 컨설팅 사업'으로 화성시 <b>사회</b>적경제기업의 1:1 맞춤형 지원에 나선다고 17일 밝혔다. 컨설팅 안내문. [사진=화성시] 화성시<b>사회</b>적경제지원센터는 분야별 전문가와의 1대 1... 
계룡시 제공 계룡시 노인복지관이 보건복지부가 주관한 '2024년 <b>사회</b>복지시설평가'에서 최우수 등급(A)으로... 계룡시 노인복지관은 2008년 개관 이후 <b>사회</b>복지시설평가에서 5회 연속 최우수 등급을 획득하면서 지역... 
바른<b>사회</b>시민회의는 전날인16일 발표한 성명에서 &quot;홈플러스의 경영부실은 MBK의 경영 전략 부재와 알짜 자산 빼먹기의 도덕적 해이가 부른 필연적 결과&quot;라고 규정했다. 바른<b>사회</b>는 &quot;통상적으로 기업이 신용등급... 
TV CHOSUN 극사실주의 다큐 예능 ‘조선의 사랑꾼’에서 '4월의 새신랑' 심현섭이 '결추위' 후원회장 이천수와 다시 만나 구체적인 결혼식 계획을 의논한다. 17일 방송될 ‘조선의 사랑꾼’에서는 4월 결혼이 예정된 새신랑... 
"<b>사회</b> 진출을 돕기 위한 '하모니움 교육 프로그램' 참여자를 모집한다고 17일 밝혔습니다. '하모니움'은 조화를 의미하는 '하모니'(Harmony)와 새싹이 돋다를 의미하는 '움트다'의 합성어로, 국내 다문화 청소년의 <b>사회</b>... "
경기 파주시(시장 김경일)는 지난 14일 롯데프리미엄아울렛 파주점과 <b>사회</b>적경제 활성화를 위한 상생... 이번 협약은 파주시와 롯데프리미엄아울렛 파주점이 <b>사회</b>적경제 활성화에 뜻을 같이하고 ▲<b>사회</b>적경제 기업의 판로... 
경기도가 지역 균형발전 등을 위한 대규모 프로젝트 '2040 경기 서부·동부 SOC(<b>사회</b>간접자본) 대개발 구상'을 최종 수립했다. 17일 도에 따르면 이번 구상은 지난해 개최한 '경기 서부·동부 SOC 대개발' 원년 선포식 이후... 
민주당 관계자는 &quot;내란 심판의 뜻을 함께하는 시민<b>사회</b>와 야당이 함께한 집회&quot;라며 &quot;누구나 열려 있는 행사였다&quot;고 일축했습니다. MBN뉴스 백길종입니다. 영상편집 : 이우주
<b>사회</b>와 함께 성장해 나갈 수 있는 방향에 대해 이야기를 나누는 등 의미 있는 교류의 시간을 가졌다. 유경민 한국탄소산업진흥원 원장 직무대행은 “이번 ‘함께 장터 프로젝트’ 참여를 통해 지역 소상공인을 돕고 <b>사회</b>복... 
"않고, <b>사회</b>를 설득할 수도 없어 보인다&quot;면서 이같이 촉구했다. 이들은 &quot;사태가 지속되면서 우리는... 이어 &quot;의사 면허는 <b>사회</b>가 독점적 의료 행위를 할 권한을 부여한 것인 만큼 희소성을 인정받고, 그만큼의 가치를... "
전남 강진군(군수 강진원)이 2025년 노인 일자리 및 <b>사회</b>활동 지원사업 참여자를 대상으로 관련 교육을 지난... 이번 교육은 노인 일자리 및 <b>사회</b>활동 지원사업에 참여하는 사람들이 현장에서보다 효율적으로 업무를... 
▲ 계룡시 노인맞춤돌봄서비스 다육만들기 노인 복지의 새로운 기준을 제시하며 지역 <b>사회</b>의 중심 역할을 해온 계룡시 노인복지관이 보건복지부가 주관한 '2024 <b>사회</b>복지시설평가'에서 최우수 등급(A)을 획득했다. 이번... 
"산업별로는 고령화·돌봄 수요 확대로 <b>사회</b>복지, 보건업의 취업자가 가장 많이 증가하고, 디지털 전환 등... 직업별로는 돌봄, 보건 및 개인서비스직, 보건·<b>사회</b>복지직에서 큰 폭으로 취업자가 증가하고 디지털 전환... "
이응우 시장은 &quot;계룡시립예술단 창단은 문화예술을 통해 지역 <b>사회</b>의 화합을 유도하는 중요한 계기가 될 것&quot;이라며 &quot;다양한 세대와 문화가 어우러진 시립예술단 창단으로 지역의 전통예술에 담긴 의미를 되새김은 물론... 
"대한민국시장·군수·구청장협의회(대표회장 조재구 대구 남구청장, 이하 시장군수구청장협의회)는 17일 대구 남구청에서 한국<b>사회</b>복지협의회(회장 김성이)와 <b>사회</b>복지 전달체계 협력을 강화하고 지역주민의 복지증진을... "
"경기도와 경기도경제과학진흥원이 지역 경제 발전, 친환경·윤리경영, <b>사회</b>공헌 등 기업의 <b>사회</b>적 가치 실현에 앞장서는 '경기도 착한기업'을 다음 달 11일까지 모집한다. 16일 경기도에 따르면 '경기도 착한기업 인증'은... "
더불어민주당이 더 이상 <b>사회</b>적 혼란과 국민 혼란을 방치해서는 안된다며 윤석열 대통령에 대한 탄핵 선고를... 늦어지면 <b>사회</b>적 비용이 증가한다”고 강조했습니다. 박 원내대표는 “극우세력의 폭력 선동이 극에 달했고... 
가수 휘성의 동생은 형의 장례 기간 동안 보내주신 모든 조의금을 <b>사회</b>에 기여할 수 있는 방법으로 사용할 계획을 밝혔다. 그는 &quot;이번 장례 기간 동안 보내주신 조의금 전부는 가수 휘성의 이름으로 <b>사회</b>에 좋은 영향을 줄... 
"현재의 투쟁 방식과 목표는, 정의롭지도 않고, <b>사회</b>를 설득할 수도 없다”며 “이런 투쟁 방식에 계속 동조할... 이들은 “의사면허는 <b>사회</b>가 우리에게 독점적 의료행위를 할 권한을 부여한 것이다. 지금처럼 의사로서... "
참칭하며 <b>사회</b> 분열을 획책하는 행태를 그만두고 회개하라&quot;고 촉구했습니다. 김 지사는 어제(16일) 용인의 한 교회에서 예배에 참석한 뒤 SNS를 통해 &quot;전광훈·손현보 씨 등 일부 극우 개신교 세력이 우리 <b>사회</b>에 증오와... 
시민단체 '바른<b>사회</b>시민회의'는 지난 16일 성명서를 통해 &quot;도덕적이지 않은 약탈적 기업 사냥꾼의 행태를... 바른<b>사회</b>시민회의는 &quot;MBK에서 파견된 홈플러스 경영자들은 법정관리 신청 직전까지도 개인투자자들을... 
<b>사회</b> 진출을 돕기 위한 ‘하모니움 교육 프로그램’ 참여자를 모집한다고 17일 밝혔다. ‘하모니움’은 조화를 의미하는 ‘하모니’와 새싹이 돋다를 의미하는 ‘움트다’의 합성어다. 국내 다문화 청소년의 <b>사회</b>... 
대한민국시장ㆍ군수ㆍ구청장협의회는 17일 대구 남구청에서 ‘한국<b>사회</b>복지협의회’와 업무협약을 체결했다. 이 협약식은 전국 시군구에 지역단위 <b>사회</b>복지협의회 설립이 의무화돼 민관 복지 협력 체계가 조성됨에 따라... 
"우종수 국수본부장은 &quot;마약·피싱·불법사금융·딥페이크 성범죄 4개 과제는 먼저 엄단해야 할 심각한 <b>사회</b>문제인 만큼, 국수본이 중심이 돼 강도 높은 대응책을 계속 추진해 나가겠다&quot;라고 밝혔다."
충북 충주종합<b>사회</b>복지관이 '전국 <b>사회</b>복지시설 평가'에서 6회 연속 최고 등급을 획득했다. 17일 충주시에 따르면 복지관은 보건복지부가 발표한 이번 평가 결과 다시 'A' 등급을 받으며 전국 최상위 복지기관임을... 
<b>사회</b>적 경제 기업의 경영 부담을 낮추기 위해 연이율 최대 2.8퍼센트의 저금리 융자가 지원됩니다. 경영... 대출이 있는 기업은 대환도 가능합니다. 신청은 전북<b>사회</b>적경제연대회의에서 다음 달 4일까지 받습니다.
광주여대 <b>사회</b>복지학과는 정보통신관 301호 세미나실에서 대면식을 진행했다.  사진=광주여대 제공  광주여자대학교(총장 이선재) <b>사회</b>복지학과는 정보통신관 301호 세미나실에서 대면식을 진행했다고 17일 밝혔다. 이번... 
"17일 민주당에 따르면, 이 대표는 오는 22일 오후 6시부터 90분가량 국회 사랑재에서 AI 발전과 이에 따른 <b>사회</b> 변화·국가 대응 등을 놓고 대화를 나눈다. 앞서 '한국형 엔비디아', 'AI 국민펀드' 등 AI 정책 아젠다를... "
화성특례시(시장 정명근)가 ‘2025년 화성시 <b>사회</b>적경제 맞춤형 컨설팅 사업’으로 화성시 <b>사회</b>적경제기업의 1:1 맞춤형 지원에 나선다. 화성시<b>사회</b>적경제지원센터는 분야별 전문가와의 1:1 심화 컨설팅을 통해 화성시... 
활발한 <b>사회</b> 참여를 지원하기 위해 35만원 상당의 평생교육 이용권을 지원한다. 익산시는 19세 이상 등록... 정헌율 익산시장은 &quot;장애인들이 평생교육을 통해 역량을 키우고 <b>사회</b> 속에서 더욱 활발히 활동할 수 있도록... 
"제주특별자치도개발공사는 <b>사회</b>복지공동모금회(사랑의열매)와 협력해 지역 동반 기획 사업을 지속적으로 펼치고 있다. 제주 지역 청정 샘터에서 생산, 판매 중인 ‘제주 삼다수’의 수익을 지역 <b>사회</b>에 환원해 동반... "
기부자 예우 강화와 자긍심 고취 통한 나눔·기부문화 조성 사진|속초시청 속초시 영랑동 지역<b>사회</b>보장협의... 영랑동 지역<b>사회</b>보장협의체는 소속 위원과 지역 독지가들의 후원을 기반으로 모두 함께 잘사는 영랑동 조성을... 
"MBK 측은 “홈플러스 대주주로서 다양한 이해관계자의 목소리를 경청하고 있으며, 홈플러스 회생절차와 관련된 <b>사회</b>적 책임을 다할 것”이라고 강조했다. 이어 “홈플러스가 회생절차를 빠르게 졸업하고, 다시 정상... "
"결혼 후 식사량 증가, 신체활동 감소, <b>사회</b>적 식사활동 증가 등이 요인으로 꼽혔다. 반면 여성의 경우, 결혼이 비만 위험 증가에 끼치는 영향은 없는 것으로 나타났다. <b>사회</b>적 압력에 의해 여성이 체중을 더 의식하기... "
